REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GY1,NA,0,0,0,MIN,0.56,1.1,6.1,72,1.7,5.4,20,97,46,19,78,NA,NA,96,96,32,81,NA,NA,NA,0.1,"Lawn, centipede",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GF1,NA,0,0,0,MIN,0.09,1.45,1.7,44,1,4.7,29,21,27,11,12,24,24,23,23,17,41,NA,NA,NA,0.1,"Bermuda hay/past., E",0.7,60-80,80,100,25,0,$,$,0,$,NA,12,"Bermuda hay/past., M",0,180-220,70,190,$,$,$,0,$,NA,12,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M02,NA,3,2019,0.3,MIN,0.41,1.39,2.7,72,0.8,5.8,234,59,41,19,90,64,71,98,98,71,34,NA,NA,NA,0.1,Soybean,0,0,0,30,0,0,0,0,0,0,NA,3,Sweetpotato,0,60-90,0,40,0,0,0,0.5,0,NA,6,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M03,NA,3,2019,0.3,MIN,0.27,1.33,2.1,68,0.7,5.7,167,49,38,18,70,52,59,99,99,51,24,NA,NA,NA,0.1,Soybean,0,0,0,40,0,25,0,0,0,0,NA,3,Sweetpotato,0,60-90,0,60,0,0,0,0.5,0,NA,6,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G08,NA,0,0,0,MIN,0.18,1.4,1.7,63,0.6,5.4,136,22,43,14,57,44,44,136,136,49,17,NA,NA,NA,0.1,"Strawberry, E",0.3,30-60,0,110,25,25,0,0,1,0,NA,18,Soybean,0,0,0,100,$,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G09,NA,3,2019,0.4,MIN,0.22,1.38,2.1,73,0.6,6,160,39,42,22,88,63,63,84,84,42,14,NA,NA,NA,0.1,Soybean,0,0,0,60,0,25,0,0,0,0,NA,3,"Vegetables, other",0,80-100,0,140,0,0,0,0,0,NA,6,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G10,NA,0,0,0,MIN,0.22,1.42,1.6,60,0.6,5.4,165,16,41,14,103,72,72,86,86,45,20,NA,NA,NA,0.1,Soybean,0.3,0,0,110,25,25,0,0,0,0,NA,3,"Vegetables, other",0,80-100,0,200,$,0,0,0,0,NA,6,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G11,NA,0,0,0,MIN,0.13,1.32,1.7,62,0.6,5.5,76,24,40,16,31,NA,NA,40,40,27,26,NA,NA,NA,0.1,"Hardwood, M",0,80-120,0,30,0,NA,0,0,NA,NA,NA,11,"Hardwood, M",0,80-120,0,30,0,0,0,NA,NA,NA,11,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,G12,NA,0,0,0,MIN,0.18,1.3,2.3,74,0.6,6,97,35,48,19,43,NA,NA,69,69,28,30,NA,NA,NA,0.1,"Hardwood, M",0,80-120,0,10,0,NA,0,0,NA,NA,NA,11,"Hardwood, M",0,80-120,0,10,0,0,0,NA,NA,NA,11,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M05,NA,3,2019,0.3,MIN,0.6,1.33,3,76,0.7,6,179,51,51,17,89,63,63,111,111,74,28,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,110,0,0,0,0,0,0,NA,6,Soybean,0,0,0,40,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M06,NA,3,2019,0.5,MIN,0.22,1.38,1.9,73,0.5,6,96,33,44,20,52,41,41,57,57,37,23,NA,NA,NA,0.1,"Vegetables, other",0,80-100,30,150,0,25,0,0,0,0,NA,6,Soybean,0,0,0,70,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M07,NA,3,2019,0.4,MIN,0.32,1.4,2.2,73,0.6,6.1,183,21,46,22,67,49,49,76,76,59,23,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,190,0,25,0,0,0,0,NA,6,Soybean,0,0,0,100,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M08,NA,0,0,0,MIN,0.18,1.39,1.8,66,0.6,5.6,99,44,37,16,45,37,37,45,45,40,23,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,30,130,0,25,0,0,0,0,NA,6,Soybean,0,0,0,50,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M09,NA,0,0,0,MIN,0.18,1.32,2,69,0.6,5.7,125,52,41,15,69,51,51,72,72,68,37,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,0,110,0,0,0,0,0,0,NA,6,Soybean,0,0,0,40,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M11,NA,0,0,0,MIN,0.22,1.37,1.9,68,0.6,5.6,110,47,39,17,50,40,40,50,50,43,39,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,10,120,0,0,0,0,0,0,NA,6,Soybean,0,0,0,50,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M12,NA,0,0,0,MIN,0.27,1.25,2.7,79,0.6,6,122,87,46,17,54,42,42,46,46,67,32,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,40,0,0,0,0,0,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M14,NA,0,0,0,MIN,0.32,1.37,1.8,59,0.7,5.3,135,28,35,17,52,41,41,35,35,45,21,NA,NA,NA,0.1,"Vegetables, other",0.4,80-100,0,170,0,25,0,0,0,0,NA,6,Soybean,0,0,0,80,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017723,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,Resstation,NA,Sampson,M15,NA,0,0,0,MIN,1.31,1.21,5.6,82,1,6,241,166,52,16,87,62,62,69,69,90,40,NA,NA,NA,0.1,"Vegetables, other",0,80-100,0,0,0,0,0,0,0,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,"Blueberry hardly ever needs lime; no lime should be applied unless advised by an experienced consultant. Soil pH in the 4.0 to 5.0 range is preferable. If you received a lime recommendation on the report, it is due to the second crop code selection. Our recommendation program provides a lime recommendation for the crop with the highest target pH. This lime recommendation when it exists will always appear next to the first crop. If there is confusion about this, please contact us. Also read Note 18 that can be accessed by a hyperlink found on the report.",NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,F01,NA,0,0,0,MIN,0.32,1.42,2.5,67,0.8,5.6,166,33,48,13,57,51,44,51,51,75,20,NA,NA,NA,0.1,Sweetpotato,0.3,60-90,0,120,0,25,0,0,0.5,0,NA,6,Soybean,0,0,0,70,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,G02,NA,0,0,0,MIN,0.22,1.32,2.9,76,0.7,6.1,96,72,46,18,73,60,53,52,52,64,36,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,10,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,G03,NA,3,2019,0.3,MIN,0.36,1.38,3.6,79,0.8,6.1,217,87,49,17,126,91,84,109,109,105,38,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,G05,NA,0,0,0,MIN,0.27,1.42,2,60,0.8,5.5,160,33,39,14,74,61,54,79,79,53,20,NA,NA,NA,0.1,Sweetpotato,0.4,60-90,0,120,0,25,0,0,0.5,0,NA,6,Soybean,0,0,0,70,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,L01,NA,0,0,0,MIN,0.27,1.44,2,56,0.9,5.6,256,26,35,15,80,65,58,54,54,46,17,NA,NA,NA,0.1,Sweetpotato,0.4,60-90,0,140,0,25,0,0,0.5,0,NA,6,Soybean,0,0,0,90,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,N03,NA,3,2019,0.4,MIN,0.22,1.33,2.6,72,0.7,5.9,180,65,42,17,78,64,57,96,96,97,38,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,20,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,20,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,N04,NA,3,2019,0.4,MIN,0.22,1.27,2.5,73,0.7,6.2,170,58,44,18,62,51,44,53,53,80,32,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,40,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,30,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,N05,NA,0,0,0,MIN,0.22,1.41,2.3,57,1,5.4,181,44,37,10,49,46,39,68,68,62,42,NA,NA,NA,0.1,Sweetpotato,0.5,60-90,0,80,25,0,0,0,0.5,0,NA,6,Soybean,0,0,0,50,$,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,N06,NA,0,0,0,MIN,0.27,1.36,2.7,67,0.9,5.8,145,64,42,13,61,54,47,59,59,90,40,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,20,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,20,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,N11,NA,0,0,0,MIN,0.27,1.38,2.8,71,0.8,6.1,192,56,46,15,78,63,56,76,76,165,37,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,40,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,30,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,N12,NA,0,0,0,MIN,0.18,1.39,2.8,65,1,5.7,117,75,35,16,42,42,35,33,33,68,56,NA,NA,NA,0.1,Sweetpotato,0.3,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,10,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R05,NA,0,0,0,MIN,0.81,1.28,4.8,71,1.4,5.7,68,116,43,15,38,40,33,91,91,33,37,NA,NA,NA,0.1,Sweetpotato,0.5,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R10,NA,0,0,0,MIN,0.66,1.3,4.4,67,1.5,5.6,91,111,40,14,47,45,38,66,66,35,35,NA,NA,NA,0.1,Sweetpotato,0.6,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R11,NA,3,2019,0.6,MIN,0.6,1.17,5,75,1.2,6,38,107,43,22,34,37,30,60,60,35,49,NA,NA,NA,0.1,Sweetpotato,0,60-90,70,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,50,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R13,NA,0,0,0,MIN,1.14,1.26,5.9,81,1.1,6.2,80,112,48,23,38,36,29,57,57,30,45,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R14,NA,0,0,0,MIN,0.71,1.3,4.6,68,1.4,5.7,97,97,44,14,43,43,36,55,55,44,28,NA,NA,NA,0.1,Sweetpotato,0.5,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R17,NA,3,2019,0.5,MIN,1.37,1.23,6.2,81,1.2,6.1,91,157,46,23,42,41,34,32,32,48,62,NA,NA,NA,0.1,Sweetpotato,0,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL017637,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,RESSTATION,NA,Sampson,R18,NA,0,0,0,MIN,1.31,1.24,7.7,86,1.1,6.2,101,212,45,27,45,41,34,36,36,51,134,NA,NA,NA,0.2,Sweetpotato,0,60-90,0,0,0,0,0,0,0.5,0,NA,6,Soybean,0,0,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,12/16/2019
SL022703,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,R01,NA,0,0,0,MIN,0.51,1.19,5.9,80,1.2,5.7,38,136,50,19,39,33,40,47,47,75,75,NA,NA,NA,0.1,"Vegetables, other",0.4,80-100,140,0,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,70,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,1/28/2020
SL022703,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,r02,NA,3,2019,0.3,MIN,0.6,1.27,6.3,81,1.2,5.8,56,133,53,18,45,37,44,56,56,52,58,NA,NA,NA,0.1,"Vegetables, other",0,80-100,100,0,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,20,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,1/28/2020
SL022703,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,R03,NA,3,2019,0.4,MIN,0.51,1.29,5.7,82,1,5.9,59,136,51,19,43,36,43,59,59,52,92,NA,NA,NA,0.1,"Vegetables, other",0,80-100,90,0,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,20,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,1/28/2020
SL022703,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,RO6,NA,0,0,0,MIN,0.36,1.3,4.7,78,1,5.8,60,108,47,19,49,39,46,61,61,51,48,NA,NA,NA,0.1,"Vegetables, other",0.3,80-100,90,20,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,20,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,1/28/2020
SL022703,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,R07,NA,3,2019,0.5,MIN,0.41,1.3,5.5,80,1.1,5.9,46,133,48,20,46,38,45,39,39,58,73,NA,NA,NA,0.1,"Vegetables, other",0,80-100,120,0,0,0,0,0,0,0,NA,6,Sweetpotato,0,60-90,50,0,0,0,0,0.5,0,NA,6,NA,NA,NA,NA,NA,NA,1/28/2020
