REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date,Location
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GY1,NA,0,0,0,MIN,0.56,1.1,6.1,72,1.7,5.4,20,97,46,19,78,NA,NA,96,96,32,81,NA,NA,NA,0.1,"Lawn, centipede",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018,Clinton
SL021328,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,NA,Clinton,NC,28328,NA,NA,Sampson,GF1,NA,0,0,0,MIN,0.09,1.45,1.7,44,1,4.7,29,21,27,11,12,24,24,23,23,17,41,NA,NA,NA,0.1,"Bermuda hay/past., E",0.7,60-80,80,100,25,0,$,$,0,$,NA,12,"Bermuda hay/past., M",0,180-220,70,190,$,$,$,0,$,NA,12,NA,"This report provides Test Results and Recommendations for each sample submitted for testing. Look for Lime Recommendations and N-P-K Fertilizer Recommendations. The lime recommendation is always listed next to the first crop and will be based on the higher target pH if the pH targets for crop 1 and crop 2 differ. Application at the indicated rate will raise soil pH to the optimal level for the plant you specified and should be sufficient for 2 to 3 years, depending on soil type. Common target pH values are as follows: 5.0 for azalea, camellia, rhododendron and mt. laurel; 5.5 for centipedegrass; 6.0 for other lawn grasses, shrubbery, and; flowering plants; and 6.5 for vegetable gardens. N-P-K Recommendations are based on the nitrogen (N) needs of the plants being grown and the soil test results for phosphorus (P-I) and potassium (K-I); a 50 to 70 index for either is optimum. If the exact fertilizer cannot be found, find the closest match and adjust the rate accordingly. Refer to 'Understanding the Soil Report' (last page of this report) for additional explanation and links to helpful information.",NA,NA,NA,NA,1/24/2018,Clinton
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A313,NA,0,0,0,MIN,0.76,1.27,5.8,78,1.3,6,311,57,60,13,105,80,NA,196,196,110,29,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A314,NA,0,0,0,MIN,0.66,1.33,4.8,68,1.6,5.5,349,62,51,10,103,79,NA,166,166,79,30,NA,NA,NA,0.1,"Corn, grain",0.7,120 - 160,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A315,NA,0,0,0,MIN,1.14,1.31,4.6,56,2,5.2,494,50,43,7,85,68,NA,161,161,120,37,NA,NA,NA,0.1,"Corn, grain",1.1,120 - 160,0,40,25,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A316,NA,0,0,0,MIN,0.81,1.28,3.3,43,1.9,5,231,38,30,7,65,56,NA,56,56,51,33,NA,NA,NA,0.1,"Corn, grain",1.2,120 - 160,0,60,25,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A317,NA,0,0,0,MIN,0.66,1.24,4.5,82,0.8,6.3,111,57,55,21,95,69,NA,112,112,37,21,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,30,0,20,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A81,NA,0,0,0,MIN,0.6,1.14,6,65,2.1,5.4,372,76,48,11,481,306,NA,644,644,51,122,NA,NA,NA,0.1,"Corn, grain",1.1,120 - 160,0,10,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A82,NA,0,0,0,MIN,0.86,1.01,21.3,95,1.1,6.7,820,157,78,13,196,125,NA,2820,2820,338,89,NA,NA,NA,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,Z,0,pH$,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A83,NA,0,0,0,MIN,0.86,0.95,22.2,94,1.4,6.6,1081,177,76,14,181,117,NA,2580,2580,390,72,NA,NA,NA,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,Z,0,pH$,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A84,NA,0,0,0,MIN,0.86,1,22,95,1.2,6.7,985,123,77,15,183,117,NA,2025,2025,245,87,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,Z,0,pH$,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A91,NA,0,0,0,MIN,0.51,1.17,4.8,79,1,6.3,231,65,51,21,173,110,NA,182,182,71,38,NA,NA,NA,0.1,Soybean,0,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A92,NA,0,0,0,MIN,0.56,1.22,5.3,84,0.8,6.4,161,89,53,23,217,134,NA,134,134,70,38,NA,NA,NA,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,A93,NA,0,0,0,MIN,0.6,1.21,5.1,73,1.4,6.1,173,63,47,20,239,153,NA,227,227,90,42,NA,NA,NA,0.1,Soybean,0,0,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,B81,NA,0,0,0,MIN,0.66,1.3,4.7,66,1.6,5.7,303,66,45,14,104,79,NA,63,63,48,40,NA,NA,NA,0.1,"Corn, grain",0.5,120 - 160,0,20,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,B82,NA,0,0,0,MIN,0.81,1.25,5.4,84,0.9,6.3,100,59,57,21,120,84,NA,47,47,52,31,NA,NA,NA,0.1,"Corn, grain",0,120 - 160,0,30,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
SL023903,Caswell Research Farm,2415 W Vernon Ave,NA,Kinston,NC,28504,RESSTATION,NA,Lenoir,B83,NA,0,0,0,MIN,1.14,1.13,4.8,53,2.2,5.3,162,114,29,12,130,95,NA,56,56,45,50,NA,NA,NA,0.1,"Corn, grain",1.2,120 - 160,0,0,0,0,0,0,0,0,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATTENTION: This report was flagged with a 'C' and/or 'Z' to alert you that copper and/or zinc have accumulated in the soil and are approaching a level that could be detrimental to crop production. The C and Z symbols are printed on your report for soil test Zn and Cu index levels of 2000 or more for agronomic crops; for peanuts with zinc, the level is 250. This note is designed to be a 'trigger' that allows enough time to either reduce the rate of application or find another field for application of biosolids and/or waste water. The CTL (critical toxic level) for Cu and Zn is set at a 3000 index; for peanuts with zinc, the level is 500. Maintaining a pH of 6.0 or higher may reduce potential for toxicity, especially for Zn. These levels are used by DENR as a benchmark to determine when application of waste products should be stopped. The CTL for copper and zinc was set to prevent levels from accumulating to the point where they become toxic to crops grown on a field.",NA,NA,NA,NA,2/12/2019,Caswell
